,id_producto,*ano_registro,ano_publicacion,registro_extemporaneo,coordinacion,tipo_producto,subtipo_producto,subtipo2,arbitrado?,titulo,titulo2,ambito,revista,issn_printed,issn_online,revista_editorial,indice,factor_impacto,doi,libro,isbn,libro_editorial,cita,*Autor de correspondencia,Autores | *Autor de correspondencia | ªEstudiante,documentos
1216,101801356,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Conferencia: Prácticas y actitudes de exclusión hacia las personas trans,Proyecto: El acceso a la educación superior de las personas trans de Sonora,Regional,,,,,,,,,,,"*Abril Valdez E.M. (2024). Conferencia: Prácticas y actitudes de exclusión hacia las personas trans. Proyecto: El acceso a la educación superior de las personas trans de Sonora. Universidad Kino. Hermosillo, Sonora. 21/10/2024",*Abril Valdez E.M.(Desarrollo Regional),*Abril Valdez E.M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101900828_1.pdf
1217,101801357,2024,2024,,Delicias,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,"Application on Iron Nanoparticles in Spinach Cultivation: Growth, and Nutritional Status",4TH INTERNATIONAL FOOD RESEARCH WORKSHOP IN THE CHIHUAHUA DESERT REGION OF NORTH AMERICA,Internacional,,,,,,,,,,,"Franco Lagos C.; *Sánchez Chávez E.; Muñoz Márquez E.; Chávez Mendoza C.; Guevara Aguilar A. (2024). Application on Iron Nanoparticles in Spinach Cultivation: Growth, and Nutritional Status. 4TH INTERNATIONAL FOOD RESEARCH WORKSHOP IN THE CHIHUAHUA DESERT REGION OF NORTH AMERICA. Saltilo, Coahuila, México. 13/06/2024",*Sánchez Chávez E.(Delicias),ªFranco Lagos C.; *Sánchez Chávez E.; Muñoz Márquez E.; Chávez Mendoza C.; Guevara Aguilar A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801357_1.pdf
1218,101801363,2024,2024,,Delicias,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Compuestos antioxidantes y funcionales en vegetales,Compuestos antioxidantes y funcionales en vegetales,Nacional,,,,,,,,,,,"*Guevara Aguilar A. (2024). Compuestos antioxidantes y funcionales en vegetales. Compuestos antioxidantes y funcionales en vegetales. Delicias, Chihuahua. 25/11/2024",*Guevara Aguilar A.(Delicias),*Guevara Aguilar A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801363_1.pdf
1219,101801364,2024,2024,,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Extracción y Caracterización de Pectina a partir de la cáscara de Pitaya,XXVII CONGRESO INTERNACIONAL EN CIENCIAS HORTÍCOLAS,Internacional,,,,,,,,,,,"*Hinojosa Gómez J.; Muy Rangel M.D.; Sánchez Valdez E.; Ley López N. (2024). Extracción y Caracterización de Pectina a partir de la cáscara de Pitaya. XXVII CONGRESO INTERNACIONAL EN CIENCIAS HORTÍCOLAS. Mexicali, B.C. 24/10/2024",*Hinojosa Gómez J.(DC),*Hinojosa Gómez J.; Muy Rangel M.D.; Sánchez Valdez E.; ªLey López N.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801364_1.pdf
1220,101801368,2024,2024,,Nutrición,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,La obesidad y el sobrepeso en la población indígena sonorense,5a Reunión Regional de Salud Pública Región Noroeste,Regional,,,,,,,,,,,"*Esparza Romero J. (2024). La obesidad y el sobrepeso en la población indígena sonorense. 5a Reunión Regional de Salud Pública Región Noroeste. Hermosillo, Sonora. 13/09/2024",*Esparza Romero J.(Nutrición),*Esparza Romero J.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801368_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801368_2.pdf"
1221,101801369,2024,2024,,Nutrición,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Inseguridad alimentaria en pueblos originarios de regiones costeras semiáridas del norte de México,"Derecho a los alimentos saludables: dietas, efectos en la salud y política pública",Nacional,,,,,,,,,,,"*Esparza Romero J.; Valenzuela Guzmán D.; Cabrer Rosales M.; Montero Ruiz E.; Reprieto López I.; Hugues Ayala Y.; Leal Serna M.; Gallegos Aguilar A.C. (2024). Inseguridad alimentaria en pueblos originarios de regiones costeras semiáridas del norte de México. Derecho a los alimentos saludables: dietas, efectos en la salud y política pública. Hermosillo, Sonora. 17/10/2024",*Esparza Romero J.(Nutrición),*Esparza Romero J.; ªValenzuela Guzmán D.; ªCabrer Rosales M.; ªMontero Ruiz E.; ªReprieto López I.; ªHugues Ayala Y.; ªLeal Serna M.; Gallegos Aguilar A.C.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801369_1.pdf
1222,101801370,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,La psicología financiera,GLOBAL MONEY WEEK México,Internacional,,,,,,,,,,,"*Laborín Álvarez J.F. (2024). La psicología financiera. GLOBAL MONEY WEEK México. Puebla de Zaragoza, Puebla. 21/03/2024",*Laborín Álvarez J.F.(Desarrollo Regional),*Laborín Álvarez J.F.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801370_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801370_2.pdf"
1223,101801374,2024,2024,,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,Potencial Antagónico de Basillus SPP sobre Fusarium SP Patógeno del Agave.,XXVII CONGRESO INTERNACIONAL EN CIENCIAS HORTÍCOLAS,Internacional,,,,,,,,,,,"*Medina Lopez r.; Yáñez Juárez M.; Hinojosa Gómez J.; Castro Diego J.; Sánchez Valdez E.; López Beltrán M.; Ley López N. (2024). Potencial Antagónico de Basillus SPP sobre Fusarium SP Patógeno del Agave. XXVII CONGRESO INTERNACIONAL EN CIENCIAS HORTÍCOLAS. Mexicali, B.C. 25/10/2024",*Medina Lopez r.(* Pendiente),*Medina Lopez r.; Yáñez Juárez M.; ªHinojosa Gómez J.; Castro Diego J.; Sánchez Valdez E.; López Beltrán M.; ªLey López N.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801374_1.pdf
1224,101801375,2024,2024,,Ciencia de los Alimentos,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,Promoción del conocimiento y uso de la vaina del mezquite para mejorar el aporte proteico en comunidades torreonenses,VII Foro de Sustentabilidad Red Académica de Innovación en Alimentos y Agricultura Sustentable,Nacional,,,,,,,,,,,*Ramos Clamont Montfort G.; Sifuentes Rodriguez N.; Zúñiga Adame J.; Villa Vega N.; Armenta Corral R.I.; Andrade Valles I. (2024). Promoción del conocimiento y uso de la vaina del mezquite para mejorar el aporte proteico en comunidades torreonenses. VII Foro de Sustentabilidad Red Académica de Innovación en Alimentos y Agricultura Sustentable. FACULTAD DE ADMINISTRACIÓN FISCAL Y FINANCIERA DE LA UA DE C TORREON COAHUILA. 20/09/2024,*Ramos Clamont Montfort G.(Ciencia de los Alimentos),*Ramos Clamont Montfort G.; Sifuentes Rodriguez N.; Zúñiga Adame J.; Villa Vega N.; Armenta Corral R.I.; Andrade Valles I.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801375_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801375_2.pdf"
1225,101801376,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,La vista y la colorimetría de triestímulo en el análisis del color,Asignatura escolar. Fase II: El Sentido de la Vista. Contenido: Fisiología del sentido de la vista y su uso en evaluación sensorial,Regional,,,,,,,,,,,"*Lugo Sánchez M.E. (2024). La vista y la colorimetría de triestímulo en el análisis del color. Asignatura escolar. Fase II: El Sentido de la Vista. Contenido: Fisiología del sentido de la vista y su uso en evaluación sensorial. Hermosillo, Sonora. 01/02/2024",*Lugo Sánchez M.E.(TAOA),*Lugo Sánchez M.E.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801376_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801376_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801376_3.pdf"
1226,101801381,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Magistrales,,,Orígenes y tradiciones de la comida sonorense,"Congreso Internacional CUCCAL 17 ""Sobre Inocuidad, Calidad y Funcionalidad de los Alimentos en la Industria y Servicios de Alimentación""",Internacional,,,,,,,,,,,"*Meléndez Torres J.M. (2024). Orígenes y tradiciones de la comida sonorense. Congreso Internacional CUCCAL 17 ""Sobre Inocuidad, Calidad y Funcionalidad de los Alimentos en la Industria y Servicios de Alimentación"". Hermosillo, Sonora. 31/10/2024",*Meléndez Torres J.M.(Desarrollo Regional),*Meléndez Torres J.M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801381_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801381_2.pdf"
1227,101801382,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,USE OF MESQUITE PROPOLIS EXTRACT AS A NATURAL ADDITIVE FOR PRESERVING MINCED PORK MEAT,70th International Congress of Meat Science and Technology.,Internacional,,,,,,,,,,,*Torrescano Urrutia G.R.; Vargas Sanchez R.D.; Torres Martínez B.; Sotelo Mundo R.R.; Huerta Leidenz N.; Sánchez Escalante A. (2024). USE OF MESQUITE PROPOLIS EXTRACT AS A NATURAL ADDITIVE FOR PRESERVING MINCED PORK MEAT. 70th International Congress of Meat Science and Technology. Foss de Iguazu. 18/08/2024,*Torrescano Urrutia G.R.(TAOA),*Torrescano Urrutia G.R.; Vargas Sanchez R.D.; ªTorres Martínez B.; Sotelo Mundo R.R.; Huerta Leidenz N.; Sánchez Escalante A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801382_1.pdf
1228,101801383,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,PHENOLIC CONTENT AND ANTIOXIDANT CAPACITY OF MINCED PORK TREATED WITH MESQUITE HONEY,70th International Congress of Meat Science and Technology.,Internacional,,,,,,,,,,,*Torrescano Urrutia G.R.; Vargas Sanchez R.D.; Torres Martínez B.; Sotelo Mundo R.R.; Huerta Leidenz N.; Sánchez Escalante A. (2024). PHENOLIC CONTENT AND ANTIOXIDANT CAPACITY OF MINCED PORK TREATED WITH MESQUITE HONEY. 70th International Congress of Meat Science and Technology. Foss de Iguazu. 18/08/2024,*Torrescano Urrutia G.R.(TAOA),*Torrescano Urrutia G.R.; Vargas Sanchez R.D.; ªTorres Martínez B.; Sotelo Mundo R.R.; Huerta Leidenz N.; Sánchez Escalante A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801383_1.pdf
1229,101801386,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Bienestar animal y calidad de carne,3er Congreso de las Estrellas,Nacional,,,,,,,,,,,"*Torrescano Urrutia G.R. (2024). Bienestar animal y calidad de carne. 3er Congreso de las Estrellas. Zapopan, Jalisco. 20/03/2024",*Torrescano Urrutia G.R.(TAOA),*Torrescano Urrutia G.R.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801386_1.pdf
1230,101801392,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,La pobreza alimentaria en municipios urbanos y rurales de Sonora,"5to Simposio de Nutrición, Alimentación y Salud",Internacional,,,,,,,,,,,"*Bracamontes Nevárez J.; Camberos Castro M. (2024). La pobreza alimentaria en municipios urbanos y rurales de Sonora. 5to Simposio de Nutrición, Alimentación y Salud. Hermosillo, Sonora. 18/10/2024",*Bracamontes Nevárez J.(Desarrollo Regional),*Bracamontes Nevárez J.; Camberos Castro M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801392_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801392_2.pdf"
1231,101801394,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,La instrumentación técnica y manejo de datos en la investigación,Seminario IV de la Maestría en Desarrollo Regional,Regional,,,,,,,,,,,"*Bracamontes Nevárez J. (2024). La instrumentación técnica y manejo de datos en la investigación. Seminario IV de la Maestría en Desarrollo Regional. Hermosillo, Sonora. 03/09/2024",*Bracamontes Nevárez J.(Desarrollo Regional),*Bracamontes Nevárez J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801394_1.pdf
1232,101801396,2024,2024,,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Biomasas agrícolas como fuentes de bioactivos para el control de fitopatógenos de importancia en México,1er Congreso Nacional de Extractos Vegetales,Nacional,,,,,,,,,,,"*Heredia . J.B. (2024). Biomasas agrícolas como fuentes de bioactivos para el control de fitopatógenos de importancia en México. 1er Congreso Nacional de Extractos Vegetales. Jiutepec, Morelos. 19/11/2024",*Heredia . J.B.(Culiacán),*Heredia . J.B.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801396_1.pdf
1233,101801398,2024,2024,,Nutrición,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,La Microbiota del Lactante revela su régimen de alimentación,MICROORGANISMOS EN EL PROCESO SALUD-ENFERMEDAD,Regional,,,,,,,,,,,"Calderón de la Barca Cota A.M. (2024). La Microbiota del Lactante revela su régimen de alimentación. MICROORGANISMOS EN EL PROCESO SALUD-ENFERMEDAD. Mexicali, Baja California. 27/08/2024",,Calderón de la Barca Cota A.M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801398_1.pdf
1234,101801399,2024,2024,,Nutrición,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,¿De harina o de maíz?: la tortilla como componente fundamental de nuestra dieta,"Conversatorio Alimentación, Salud Ambiente y Desarrollo Regional",Regional,,,,,,,,,,,"Calderón de la Barca Cota A.M. (2024). ¿De harina o de maíz?: la tortilla como componente fundamental de nuestra dieta. Conversatorio Alimentación, Salud Ambiente y Desarrollo Regional. Hermosillo, Sonora. 04/12/2024",,Calderón de la Barca Cota A.M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801399_1.pdf
1235,101801400,2024,2024,,Nutrición,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,"Alimentos ultraprocesados su impacto en la salud, consumo y retos","5to Simposio de Nutrición, Alimentación y Salud",Nacional,,,,,,,,,,,"Calderón de la Barca Cota A.M. (2024). Alimentos ultraprocesados su impacto en la salud, consumo y retos. 5to Simposio de Nutrición, Alimentación y Salud. Hermosillo, Sonora. 17/10/2024",,Calderón de la Barca Cota A.M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801400_1.pdf
1236,101801401,2024,2024,,Ciencia de los Alimentos,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,"Una mirada a las proteínas: de la bioquímica a la nutrición, hasta la bioquímica nutricional",Programa de Actualización para la Competitividad,Regional,,,,,,,,,,,"*Ramos Clamont Montfort G. (2024). Una mirada a las proteínas: de la bioquímica a la nutrición, hasta la bioquímica nutricional. Programa de Actualización para la Competitividad. Torreón, Coahuila. 17/09/2024",*Ramos Clamont Montfort G.(Ciencia de los Alimentos),*Ramos Clamont Montfort G.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801401_1.pdf
1237,101801402,2024,2024,,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Investigación en tecnología de alimentos: retos en el contexto actual,"Conversatorios Ciclo Alimentación, Salud, Ambiente y Desarrollo Regional",Nacional,,,,,,,,,,,"Heredia . J.B. (2024). Investigación en tecnología de alimentos: retos en el contexto actual. Conversatorios Ciclo Alimentación, Salud, Ambiente y Desarrollo Regional. Hermosillo, Sonora. 14/06/2024",,Heredia . J.B.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801402_1.pdf
1238,101801403,2024,2024,,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Disolventes Eutécticos Profundos,Disolventes Eutécticos Profundos,Nacional,,,,,,,,,,,"*Heredia . J.B. (2024). Disolventes Eutécticos Profundos. Disolventes Eutécticos Profundos. Chapingo, México - Modalidad virtual. 14/11/2024",*Heredia . J.B.(Culiacán),*Heredia . J.B.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801403_1.pdf
1239,101801404,2024,2024,,Desarrollo Regional,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Agroecología,Semana de la Licenciatura en Ecología 2024,Regional,,,,,,,,,,,"*Hernández Moreno M.C. (2024). Agroecología. Semana de la Licenciatura en Ecología 2024. Hermosillo, Sonora. 02/12/2024",*Hernández Moreno M.C.(Desarrollo Regional),*Hernández Moreno M.C.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801404_1.pdf
1240,101801408,2024,2024,,TAOV,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Aplicación de un antígeno recombinante como potencial herramienta de diagnóstico de Coccidioides spp,"Ill Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología""",Regional,,,,,,,,,,,"Ulloa Mungarro L.; Moreno Córdova E.; García Orozco K.D.; Sánchez Paredes E.; Contreras Vergara C.A.; *Islas Osuna M.A. (2024). Aplicación de un antígeno recombinante como potencial herramienta de diagnóstico de Coccidioides spp. Ill Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología"". Hermosillo, Sonora, México. 27/11/2024",*Islas Osuna M.A.(TAOV),ªUlloa Mungarro L.; Moreno Córdova E.; García Orozco K.D.; Sánchez Paredes E.; Contreras Vergara C.A.; *Islas Osuna M.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801408_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801408_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801408_3.pdf"
1241,101801409,2024,2024,,TAOV,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Validación de un método amplificación isotérmica mediada por bucle para detección de Coccidioides spp. en muestras Clínicas,"Ill Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología",Regional,,,,,,,,,,,"Gastélum Cano J.; Contreras Vergara C.A.; García Galaz A.; Valenzuela J.G.; Robles Zepeda R.E.; *Islas Osuna M.A. (2024). Validación de un método amplificación isotérmica mediada por bucle para detección de Coccidioides spp. en muestras Clínicas. Ill Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología. Hermosillo, Sonora, México. 29/11/2024",*Islas Osuna M.A.(TAOV),ªGastélum Cano J.; Contreras Vergara C.A.; García Galaz A.; Valenzuela J.G.; Robles Zepeda R.E.; *Islas Osuna M.A.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801409_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801409_2.pdf"
1242,101801411,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,De probióticos a posbióticos: más que un segundo cerebro,V Foro Guatemalteco de la Leche y Productos Lácteos,Internacional,,,,,,,,,,,*Hernández Mendoza A. (2024). De probióticos a posbióticos: más que un segundo cerebro. V Foro Guatemalteco de la Leche y Productos Lácteos. Guatemala. 30/05/2024,*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801411_1.pdf
1243,101801412,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Probióticos: mitos y realidades,V Foro Guatemalteco de la Leche y Productos Lácteos,Internacional,,,,,,,,,,,*Hernández Mendoza A. (2024). Probióticos: mitos y realidades. V Foro Guatemalteco de la Leche y Productos Lácteos. Guatemala. 29/05/2024,*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801412_1.pdf
1244,101801414,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Tecnología de la fermentación: una estrategia de fácil aplicación para reducir el desperdicio de alimentos en el hogar,Concienciando sobre pérdida y desperdicio de alimentos bajo un enfoque local,Internacional,,,,,,,,,,,"*Hernández Mendoza A. (2024). Tecnología de la fermentación: una estrategia de fácil aplicación para reducir el desperdicio de alimentos en el hogar. Concienciando sobre pérdida y desperdicio de alimentos bajo un enfoque local. Riobamba, Ecuador. 22/05/2024",*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801414_1.pdf
1245,101801416,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Functional properties of Huauzontle: More than flavor and traditions of a pre-Hispanic produce,"11th International Food Science, Biotechnology and Safety Congress Latin Food 2024",Internacional,,,,,,,,,,,"*Hernández Mendoza A. (2024). Functional properties of Huauzontle: More than flavor and traditions of a pre-Hispanic produce. 11th International Food Science, Biotechnology and Safety Congress Latin Food 2024. Tuxtla Gutiérrez, Chiapas. 13/11/2024",*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801416_1.pdf
1246,101801417,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Huauzontle: Potential prebiotic activity of ancestral ingredient for modern nutrition,"11th International Food Science, Biotechnology and Safety Congress Latin Food 2024",Internacional,,,,,,,,,,,"Santiago López L.; Márquez Núñez L.; González Córdova A.F.; Vallejo Galland B.; Ramos Clamont Montfort G.; *Hernández Mendoza A. (2024). Huauzontle: Potential prebiotic activity of ancestral ingredient for modern nutrition. 11th International Food Science, Biotechnology and Safety Congress Latin Food 2024. Tuxtla Gutierrez Chiapas. 13/11/2024",*Hernández Mendoza A.(TAOA),Santiago López L.; ªMárquez Núñez L.; González Córdova A.F.; Vallejo Galland B.; Ramos Clamont Montfort G.; *Hernández Mendoza A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801417_1.pdf
1247,101801418,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Quesos artesanales mexicanos: más allá del saber hacer y uso tradicional,Simposio Quesarte Programa Iberoamericano de Ciencia y Tecnología para el Desarrollo En el marco del Congreso Panamericano de Ciencias Veterinarias (PANVET 2024),Internacional,,,,,,,,,,,"*Hernández Mendoza A. (2024). Quesos artesanales mexicanos: más allá del saber hacer y uso tradicional. Simposio Quesarte Programa Iberoamericano de Ciencia y Tecnología para el Desarrollo En el marco del Congreso Panamericano de Ciencias Veterinarias (PANVET 2024). Montevideo, Uruguay. 04/12/2024",*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801418_1.pdf
1248,101801419,2024,2024,,TAOA,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,Actualización en alimentos funcionales,Cuarta junta del colegio de profesores de la Licenciatura en Nutrición - Universidad Marista de Merida,Nacional,,,,,,,,,,,"*Hernández Mendoza A. (2024). Actualización en alimentos funcionales. Cuarta junta del colegio de profesores de la Licenciatura en Nutrición - Universidad Marista de Merida. Mérida, Yucatán - Modalidad virtual. 25/11/2024",*Hernández Mendoza A.(TAOA),*Hernández Mendoza A.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101801419_1.pdf
1249,101801430,2024,2023,SI,Culiacán,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,"Identificación de nemátodos fitopatógenos y análisis de suelos de huertas de durazno y manzana en Surutato, Sinaloa, México",XXX Congreso Internacional y L Congreso Nacional de la Sociedad Mexicana de Fitopatología,Internacional,,,,,,,,,,,"*Rubio Carrasco W. (2023). Identificación de nemátodos fitopatógenos y análisis de suelos de huertas de durazno y manzana en Surutato, Sinaloa, México. XXX Congreso Internacional y L Congreso Nacional de la Sociedad Mexicana de Fitopatología. Culiacán, Sinaloa. 21/11/2023",*Rubio Carrasco W.(Culiacán),*Rubio Carrasco W.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801430_1.pdf
1250,101801431,2024,2024,,Guaymas,Conferencias/Congresos/Reuniones Cientificas,Por invitación especial,,,"Plásticos: hablemos de su pasado, su despreciado presente y su relevante porvenir","Primer Foro CIAD: Conozco, Investigo, Aprendo y Divulgo",Regional,,,,,,,,,,,"*Argüelles Monal W.M.; Recillas Mota M.T.; Silva Gutiérrez L.L.; Lizardi Mendoza J.; Ruiz Pardo C.A. (2024). Plásticos: hablemos de su pasado, su despreciado presente y su relevante porvenir. Primer Foro CIAD: Conozco, Investigo, Aprendo y Divulgo. CIAD, Hermosillo, Sonora. 07/11/2024",*Argüelles Monal W.M.(Guaymas),*Argüelles Monal W.M.; Recillas Mota M.T.; Silva Gutiérrez L.L.; Lizardi Mendoza J.; Ruiz Pardo C.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101801431_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801431_2.pdf"
1251,101801432,2024,2024,,TAOV,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,Influencia de la rugosidad en membranas a base de polímero orgánico modificado para aplicaciones en sistemas de filtración,II Congreso Internacional de Tecnología y Ciencias Ambientales,Internacional,,,,,,,,,,,"*Cuevas López E.; Sánchez-Duarte R.; Villegas-Peralta Y.; Alvarez Sánchez J.; Madera Santana T.J.; Campas Baypoli O.N. (2024). Influencia de la rugosidad en membranas a base de polímero orgánico modificado para aplicaciones en sistemas de filtración. II Congreso Internacional de Tecnología y Ciencias Ambientales. Cd. Obregón, Sonora. México. 21/10/2024",*Cuevas López E.(MA-EXT),*Cuevas López E.; Sánchez-Duarte R.; Villegas-Peralta Y.; Alvarez Sánchez J.; Madera Santana T.J.; Campas Baypoli O.N.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801432_1.pdf
1252,101801434,2024,2024,,TAOV,Conferencias/Congresos/Reuniones Cientificas,Convocatoria abierta,,,Tecnologías emergentes para la extracción de compuestos bioactivos,Foro de Divulgación de la Ciencia 2024,Internacional,,,,,,,,,,,"*Madera Santana T.J. (2024). Tecnologías emergentes para la extracción de compuestos bioactivos. Foro de Divulgación de la Ciencia 2024. Hermosillo, Sonora. 23/11/2024",*Madera Santana T.J.(TAOV),*Madera Santana T.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801434_1.pdf
1253,101801435,2024,2024,,TAOV,Conferencias/Congresos/Reuniones Cientificas,Presentación de póster,,,Desarrollo de nanoacarreadores de gelatina ácido poliláctico cargados con curcuminoides para potenciales aplicaciones en la industria biomédica y alimentaria,"TERCER CONGRESO INTERNACIONAL OTORGA LA PRESENTE CONSTANCIA A: Objetivos de Desarrollo Sostenible : Avances , metas y prespectivas a mitad del camino",Internacional,,,,,,,,,,,"Millan Seaman J.; *Barreras Urbina C.G.; Rodríguez Félix D.; Quiroz Castillo J.; Alvarado Ibarra J.; Madera Santana T.J.; González Gómez W.S.; Fortiz Hernández J. (2024). Desarrollo de nanoacarreadores de gelatina ácido poliláctico cargados con curcuminoides para potenciales aplicaciones en la industria biomédica y alimentaria. TERCER CONGRESO INTERNACIONAL OTORGA LA PRESENTE CONSTANCIA A: Objetivos de Desarrollo Sostenible : Avances , metas y prespectivas a mitad del camino. Hermosillo, Sonora. 16/10/2024",*Barreras Urbina C.G.(Universidad de Sonora),ªMillan Seaman J.; *Barreras Urbina C.G.; Rodríguez Félix D.; Quiroz Castillo J.; Alvarado Ibarra J.; Madera Santana T.J.; González Gómez W.S.; Fortiz Hernández J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101801435_1.pdf
